AmenitiesId,Amenities
31431457,"Wifi, Air conditioning, Paid parking off premises, Heating, Essentials, Shampoo, Hangers, Laptop friendly workspace, Private living room, Hot water, Microwave, Coffee maker, Refrigerator, Patio or balcony, Garden or backyard, Long term stays allowed, Host greets you"
3144266,"Internet, Wifi, Air conditioning, Kitchen, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Fire extinguisher"
31343008,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Fire extinguisher, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
31352359,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room, Private entrance"
31408169,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
31459895,"TV, Wifi, Kitchen, Heating, Washer, Dryer, Essentials, Lock on bedroom door, Hangers, Laptop friendly workspace, Private living room, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Cleaning before checkout"
31346657,"TV, Wifi, Air conditioning, Elevator, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer"
31318633,"TV, Wifi, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, First aid kit, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Garden or backyard, Long term stays allowed, Other"
31448135,"TV, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Bathtub, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home"
31454375,"TV, Wifi, Free parking on premises, Elevator, Heating, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Flat path to front door, Step-free access, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Step-free access, Wide entryway, Handheld shower head, Fixed grab bars for shower"
31391462,"Wifi, Air conditioning, Kitchen, Elevator, Hair dryer, Hot water"
31326897,"TV, Wifi, Pool, Kitchen, Free parking on premises, Indoor fireplace, Heating, Washer, Lock on bedroom door, Hair dryer, Iron, Laptop friendly workspace, Private living room"
31460245,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Family/kid friendly, Hair dryer, Bed linens, Microwave, Coffee maker, Dishwasher, Cooking basics, Oven, Stove"
31771741,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Washer, Dryer, Essentials, Iron, Hot water"
31812431,"Wifi, Air conditioning, Kitchen"
31861001,"Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Private entrance"
31972844,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Luggage dropoff allowed, Waterfront"
32087839,"Wifi, Air conditioning, Kitchen, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water"
32096193,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Gym, Breakfast, Indoor fireplace, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, High chair, Crib, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Beachfront, Handheld shower head, Roll-in shower"
32174629,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Doorman, Elevator, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Cooking basics, Luggage dropoff allowed"
3220115,"TV, Internet, Wifi, Air conditioning, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Smoke detector, Carbon monoxide detector, Essentials"
32232797,"TV, Wifi, Kitchen, Smoking allowed, Pets allowed, Heating, Suitable for events, Washer, Essentials, Shampoo, Iron, Hot water"
32235219,"TV, Wifi, Kitchen, Pets allowed, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water"
32362812,"TV, Wifi, Kitchen, Indoor fireplace, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove"
32528492,"TV, Wifi, Air conditioning, Elevator, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer"
32546486,"TV, Wifi, Kitchen, Free parking on premises, Paid parking off premises, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Paid parking on premises"
3261569,"TV, Internet, Wifi, Air conditioning, Kitchen, Pets live on this property, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Other"
32636126,"Wifi, Kitchen, Elevator, Washer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you"
32856730,"Wifi, Air conditioning, Elevator, Essentials, Shampoo, Lock on bedroom door, Hair dryer"
3322110,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Paid parking off premises, Smoking allowed, Doorman, Pets live on this property, Cat(s), Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Host greets you, Paid parking on premises"
3581676,"Internet, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
31486435,"TV, Wifi, Kitchen, Free parking on premises, Breakfast, Elevator, Heating, Dryer, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance"
31533365,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Hot water"
31600196,"Wifi, Air conditioning, Free parking on premises, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Private entrance"
31630832,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, First aid kit, Fire extinguisher, Lock on bedroom door, Hangers, Self check-in, Keypad, Hot water"
31696863,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Washer, Smoke detector, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Private entrance, Bathtub, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Step-free access, Beachfront"
3177173,"TV, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50"
31914885,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Dryer, Hair dryer, Iron, Laptop friendly workspace"
31951390,"TV, Wifi, Air conditioning, Elevator, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer"
32099175,"TV, Wifi, Air conditioning, Elevator, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace"
32104281,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Self check-in, Keypad, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Wide hallway clearance, Wide doorway, Step-free access, Wide clearance to bed, Step-free access, Step-free access"
32208912,"TV, Wifi, Kitchen, Elevator, Heating, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
32242177,"Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Pack ’n Play/travel crib"
32287835,"Wifi, Kitchen, Elevator, Heating, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace"
32297024,"TV, Wifi, Air conditioning, Kitchen, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Iron, Laptop friendly workspace"
32327341,"TV, Wifi, Kitchen, Elevator, Heating, Washer, Essentials, Hair dryer, Iron, Hot water"
32418682,"TV, Wifi, Air conditioning, Pool, Kitchen, Smoking allowed, Gym, Elevator, Hot tub, Heating, Suitable for events, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Hot water"
32663214,"TV, Wifi, Kitchen, Elevator, Washer, Dryer, First aid kit, Essentials, Iron, Laptop friendly workspace, Hot water"
3288363,"TV, Internet, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Buzzer/wireless intercom, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron"
32894465,"Wifi, Kitchen, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron"
32969,"Internet, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets"
3301571,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Pets allowed, Doorman, Elevator, Heating, Family/kid friendly, Suitable for events, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Shampoo, Refrigerator, Dishes and silverware, Cooking basics"
3485641,"Internet, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Long term stays allowed, Other"
3654407,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Laptop friendly workspace, Self check-in, Building staff, Hot water, Extra pillows and blankets, Long term stays allowed"
3760592,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Luggage dropoff allowed, Long term stays allowed, Step-free access, Step-free access, Other, Paid parking on premises"
4000621,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Host greets you"
31590340,"Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water"
31840261,"Air conditioning, Kitchen, Elevator, Washer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, Host greets you"
31864910,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Free street parking, Washer, Essentials, Iron, Private living room, Crib, Game console, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill"
31974220,"Wifi, Air conditioning, Elevator, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Smart lock"
32023628,"Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Washer, Smoke detector, Fire extinguisher, Essentials, Hangers, Hair dryer, Laptop friendly workspace, Private living room, Private entrance"
32028943,"TV, Wifi, Kitchen, Elevator, Heating, Washer, Smoke detector, Essentials, Hangers, Hair dryer, Laptop friendly workspace, Host greets you"
32178403,"TV, Wifi, Kitchen, Paid parking off premises, Elevator, Hangers, Iron, Laptop friendly workspace, High chair, Microwave, Coffee maker, Dishwasher, Cooking basics, Oven, Stove, Patio or balcony"
321803,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Doorman, Breakfast, Pets live on this property, Dog(s), Cat(s), Elevator, Hot tub, Indoor fireplace, Buzzer/wireless intercom, Family/kid friendly, Suitable for events, Washer, Dryer, Essentials"
32189927,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Window guards, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet"
3220673,"Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials"
32361436,"TV, Cable TV, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Self check-in, Lockbox, Private living room, High chair, Children’s books and toys, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Cleaning before checkout"
32677257,"Wifi, Air conditioning, Kitchen, Pets allowed, Heating, Washer, Dryer, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance"
32679705,"Wifi, Kitchen, Smoking allowed, Elevator, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Hot water"
3271418,"Wifi, Air conditioning, Pool, Kitchen, Doorman, Elevator, Buzzer/wireless intercom"
32745518,"Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Hair dryer, Beachfront"
32746163,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Gym, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Hangers, Hair dryer, Iron, Laptop friendly workspace"
32748063,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hot water"
32838638,"TV, Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water"
333624,"Cable TV, Wifi, Free parking on premises, Pets live on this property, Cat(s), Essentials"
3476105,"TV, Wifi, Air conditioning, Kitchen, Elevator, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Oven, Stove, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Step-free access"
3494585,"Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Hot tub, Indoor fireplace, Heating, Family/kid friendly, Washer, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Refrigerator, Dishwasher, Cooking basics, Oven, BBQ grill, Luggage dropoff allowed, Host greets you"
3920340,"TV, Cable TV, Internet, Wifi, Air conditioning, Smoking allowed, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Suitable for events, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo"
31489144,"TV, Wifi, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed"
31510270,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Heating, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
31588317,"TV, Wifi, Air conditioning, Smoking allowed, Elevator, Heating, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance"
3170717,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Pets live on this property, Dog(s), Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Hot water, Host greets you"
31773624,"TV, Wifi, Kitchen, Smoking allowed, Pets allowed, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private living room"
32037744,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection"
32112187,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Private living room, Private entrance, Hot water"
32214610,"TV, Wifi, Pool, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Host greets you"
32275673,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Crib, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Long term stays allowed, Host greets you"
32351823,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Private entrance"
32699393,"Wifi, Air conditioning, Kitchen, Iron"
32717275,"Wifi, Kitchen, Paid parking off premises, Smoking allowed, Elevator, Buzzer/wireless intercom, Heating, Washer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you"
32727861,"TV, Wifi, Air conditioning, Free parking on premises, Breakfast, Elevator, Hot tub, Heating, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private living room, Private entrance"
32839070,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Indoor fireplace, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Children’s dinnerware, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway, Accessible-height bed, Wide entryway"
32948708,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Crib, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access"
3616643,"Cable TV, Internet, Wifi, Smoking allowed, Breakfast, Washer, Essentials"
3885090,"Internet, Wifi, Kitchen, Free parking on premises, Pets live on this property, Dog(s), Other pet(s), Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Children’s books and toys, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed"
3920836,"TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Family/kid friendly, Washer, Fire extinguisher, Essentials, Hangers, Laptop friendly workspace, Crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
4031809,"Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Laptop friendly workspace"
4037541,"Internet, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Smoke detector, Essentials"
4185995,"TV, Cable TV, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Elevator, Heating, Family/kid friendly, Suitable for events, Dryer, Essentials, Shampoo"
4204302,"Internet, Wifi, Air conditioning, Kitchen, Heating, Essentials, Shampoo"
31538969,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace"
3155979,"TV, Wifi, Air conditioning, Kitchen, Doorman, Elevator"
31666595,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Elevator, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Host greets you"
31687084,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Elevator, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you"
3173305,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Smoke detector, Safety card, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50"
31845112,"TV, Wifi, Kitchen, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Cleaning before checkout"
31866944,"Wifi, Air conditioning, Elevator, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Smart lock, Private entrance, Hot water"
31879987,"Wifi, Kitchen, Free street parking, Hot tub, Heating, Suitable for events, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Hot water, Bed linens, Ethernet connection, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Cleaning before checkout, Step-free access, Wide doorway, Step-free access, Host greets you"
31886158,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Private entrance"
31925067,"Wifi, Kitchen, Smoking allowed, Essentials, Lock on bedroom door, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Well-lit path to entrance, Accessible-height bed, Host greets you"
31930748,"Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Doorman, Pets live on this property, Dog(s), Buzzer/wireless intercom, Washer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Iron, Laptop friendly workspace, Private living room, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you, Beachfront"
31941328,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance"
31995384,"TV, Wifi, Air conditioning, Elevator, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Private entrance, Hot water"
